architecture_id,paradigm,e_star_complete,correspondence_score,mapping_ambiguity,C1,C2,C3,C4,C5
e001024,graph_system,True,0.4410667978976335,0.0,[1],[],[],[],[]
e000814,graph_system,True,0.44126532131506624,0.0,[1],[],[],[],[]
e001050,graph_system,True,0.4718848927741508,0.0,[1],[],[],[],[]
e001037,graph_system,True,0.4704309277835025,0.0,[2],[],[],[],[]
e001058,graph_system,True,0.4712101739607112,0.0,[2],[],[],[],[]
e000815,graph_system,True,0.4714512669588545,0.0,[2],[],[],[],[]
e001101,graph_system,True,0.4714512669588545,0.0,[2],[],[],[],[]
e000925,sat_based,True,0.47474103896588415,0.0,[2],[],[],[],[]
e000880,graph_system,True,0.46888461283322613,0.0,[],[],[],[],[]
e001118,sat_based,True,0.47474103896588415,0.0,[2],[],[],[],[]
e001033,sat_based,True,0.4763982550737861,0.0,[2],[],[],[],[]
e000964,sat_based,True,0.472460096633924,0.0,[],[],[],[],[]
e001092,sat_based,True,0.47963156545721963,0.0,[2],[],[],[],[]
e001036,sat_based,True,0.4799696351555669,0.0,[2],[],[],[],[]
e000852,sat_based,True,0.4802309330500729,0.0,[2],[],[],[],[]
e000855,graph_system,True,0.4936441385239373,0.0,[2],[],[],[],[]
e000410,graph_system,True,0.4920982975967216,0.0,[2],[],[],[],[]
e000876,graph_system,True,0.4899254705591023,0.0,[2],[],[],[],[]
